Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1980","1980","kg","5.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1981","1981","kg","5.28","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1982","1982","kg","4.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1983","1983","kg","3.95","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1984","1984","kg","3.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1985","1985","kg","3.47","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1986","1986","kg","3.33","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1987","1987","kg","3.26","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1988","1988","kg","4.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1989","1989","kg","5.32","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1990","1990","kg","6.33","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1991","1991","kg","7.49","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1992","1992","kg","7.61","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1993","1993","kg","9.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1994","1994","kg","11.79","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1995","1995","kg","12.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1996","1996","kg","13.23","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1997","1997","kg","14.28","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1998","1998","kg","16.34","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1999","1999","kg","16.62","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2000","2000","kg","15.96","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2001","2001","kg","14.93","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2002","2002","kg","15.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2003","2003","kg","15.09","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2004","2004","kg","16.18","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2005","2005","kg","19.79","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2006","2006","kg","26.43","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2007","2007","kg","29.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2008","2008","kg","30.88","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2009","2009","kg","32.43","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","37.69","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2011","2011","kg","36.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2012","2012","kg","34.43","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","068","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","34.31","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1992","1992","kg","3.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1993","1993","kg","3.5","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1994","1994","kg","5.25","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1995","1995","kg","6.87","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1996","1996","kg","10.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1997","1997","kg","9.32","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1998","1998","kg","7.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1999","1999","kg","5.46","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2000","2000","kg","4.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2001","2001","kg","4.1","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2002","2002","kg","6.52","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2003","2003","kg","5.99","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2004","2004","kg","7","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2005","2005","kg","6.31","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2006","2006","kg","5.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2007","2007","kg","7.46","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2008","2008","kg","10.44","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2009","2009","kg","11.38","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","11.94","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2011","2011","kg","14.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2012","2012","kg","16.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","070","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","13.17","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1961","1961","kg","0.32","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1962","1962","kg","0.36","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1963","1963","kg","0.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1964","1964","kg","0.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1965","1965","kg","0.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1966","1966","kg","0.48","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1967","1967","kg","0.51","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1968","1968","kg","0.52","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1969","1969","kg","0.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1970","1970","kg","0.5","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1971","1971","kg","0.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1972","1972","kg","0.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1973","1973","kg","0.49","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1974","1974","kg","0.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1975","1975","kg","0.86","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1976","1976","kg","0.95","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1977","1977","kg","1.1","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1978","1978","kg","1.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1979","1979","kg","1.31","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1980","1980","kg","1.49","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1981","1981","kg","1.64","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1982","1982","kg","1.35","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1983","1983","kg","1.23","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1984","1984","kg","1.3","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1985","1985","kg","1.82","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1986","1986","kg","1.94","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1987","1987","kg","1.66","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1988","1988","kg","2.44","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1989","1989","kg","2.84","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1990","1990","kg","4.61","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1991","1991","kg","5.36","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1992","1992","kg","4.97","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1993","1993","kg","5.07","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1994","1994","kg","4.43","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1995","1995","kg","5.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1996","1996","kg","4.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1997","1997","kg","5.51","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1998","1998","kg","4.56","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1999","1999","kg","4.57","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2000","2000","kg","5.36","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2001","2001","kg","5.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2002","2002","kg","5.18","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2003","2003","kg","3.37","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2004","2004","kg","3.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2005","2005","kg","2.81","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2006","2006","kg","3.32","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2007","2007","kg","3.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2008","2008","kg","4.88","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2009","2009","kg","4.57","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","5.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2011","2011","kg","4.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2012","2012","kg","4.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","072","Botswana","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","5.33","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1961","1961","kg","1.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1962","1962","kg","1.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1963","1963","kg","2.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1964","1964","kg","2.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1965","1965","kg","2.65","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1966","1966","kg","2.77","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1967","1967","kg","3.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1968","1968","kg","3.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1969","1969","kg","3.55","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1970","1970","kg","3.94","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1971","1971","kg","3.87","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1972","1972","kg","4.33","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1973","1973","kg","5.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1974","1974","kg","5.22","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1975","1975","kg","5.09","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1976","1976","kg","5.43","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1977","1977","kg","6.02","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1978","1978","kg","7.11","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1979","1979","kg","8.72","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1980","1980","kg","10.07","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1981","1981","kg","9.82","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1982","1982","kg","10.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1983","1983","kg","10.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1984","1984","kg","8.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1985","1985","kg","9.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1986","1986","kg","10.29","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1987","1987","kg","11.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1988","1988","kg","12.12","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1989","1989","kg","12.9","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1990","1990","kg","14.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1991","1991","kg","15.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1992","1992","kg","16.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1993","1993","kg","17.22","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1994","1994","kg","18.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1995","1995","kg","22.9","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1996","1996","kg","21.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1997","1997","kg","25","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1998","1998","kg","25.57","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","1999","1999","kg","28.16","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2000","2000","kg","29.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2001","2001","kg","28.5","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2002","2002","kg","30.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2003","2003","kg","32.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2004","2004","kg","34.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2005","2005","kg","27.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2006","2006","kg","29.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2007","2007","kg","31.68","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","076","Brazil","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2008","2008","kg","36.57","E","Estimated value"
